luogo_di_residenza,n_clienti,lat,lon,n_polizze_casa,penetrazione_casa,n_polizze_salute,penetrazione_salute,NDVI_mean,protection_gap_casa,protection_gap_salute,valore_immobiliare_medio,pg_casa_norm,pg_salute_norm,aff_norm,ndvi_norm,potential_score_casa,potential_score_salute
settimo,1,41.97972929735695,13.9787605198581,0.0,0.0,1.0,1.0,0.6998103529275196,1.0,0.0,210962.0353787125,1.0,0.0,0.16469603890771506,0.7710190515932575,0.5526090183203934,0.0
settimo milanese,2,42.008846060621636,12.58864967368271,0.0,0.0,0.0,0.0,0.3470905336185443,1.0,1.0,313210.13293446763,1.0,1.0,0.3165316875598054,0.3824084809949715,0.5842929699534527,0.5842929699534527
settimo vittone,1,40.58865300437978,11.191908941983376,0.0,0.0,1.0,1.0,0.0,1.0,0.0,545338.3065749144,1.0,0.0,0.6612357227219584,0.0,0.0,0.0
sevignano,1,42.92797576724562,12.394633936788146,1.0,1.0,0.0,0.0,0.50258260889542,0.0,1.0,374591.2979981091,0.0,1.0,0.40768105107120933,0.5537225404522499,0.0,0.6788199514623673
sferro,1,40.29072862336324,12.856486109609222,0.0,0.0,0.0,0.0,0.0,1.0,1.0,235973.163022972,1.0,1.0,0.20183688436271804,0.0,0.0,0.0
siamaggiore,1,42.265291520666125,13.053179647989126,0.0,0.0,0.0,0.0,0.1420983271213615,1.0,1.0,240515.80296016028,1.0,1.0,0.20858258132866664,0.15655744010041525,0.4312391224835214,0.4312391224835214
sicignano degli alburni stazione,1,42.468776908467866,13.87927545853514,0.0,0.0,0.0,0.0,0.5544511792068045,1.0,1.0,235531.64877886977,1.0,1.0,0.2011812476981254,0.6108689597952686,0.5601003715150976,0.5601003715150976
siderno superiore,1,42.35067620589304,11.27175731882729,1.0,1.0,1.0,1.0,0.0,0.0,0.0,118630.5872918282,0.0,0.0,0.027586345462178752,0.0,0.0,0.0
sigillo di posta,1,42.95715851498575,13.66474859229555,1.0,1.0,1.0,1.0,0.5496682065059655,0.0,0.0,289431.2032432887,0.0,0.0,0.28122062260875497,0.6055992991505377,0.0,0.0
signayes,2,41.18070230089364,12.285306325685678,1.0,0.5,1.0,0.5,0.0,0.5,0.5,216871.3034032753,0.5,0.5,0.1734711414770249,0.0,0.0,0.0
signoressa,1,41.265288228037925,10.643821949826917,1.0,1.0,1.0,1.0,0.0,0.0,0.0,398860.4494343575,0.0,0.0,0.44372008200329327,0.0,0.0,0.0
silius,2,41.85257840076862,10.99417621048904,1.0,0.5,2.0,1.0,0.0,0.5,0.0,368819.98417128256,0.5,0.0,0.3991108067398354,0.0,0.0,0.0
silla,1,43.54006129818904,10.886108607609469,0.0,0.0,0.0,0.0,0.8545342212157524,1.0,1.0,168082.5500298282,1.0,1.0,0.10102116741912384,0.9414867357127991,0.49669130349088036,0.49669130349088036
sillano giuncugnano,1,40.03421908047268,13.33443023475296,0.0,0.0,0.0,0.0,0.0,1.0,1.0,217793.1104745977,1.0,1.0,0.17483999994923266,0.0,0.0,0.0
silvana mansio,1,42.73318150642602,11.783610825506994,0.0,0.0,1.0,1.0,0.7212572193261532,1.0,0.0,535013.3155690121,1.0,0.0,0.6459033914201138,0.7946482284425951,0.8376937078933953,0.0
silvella,1,40.8011280714705,12.467134431410164,1.0,1.0,0.0,0.0,0.0,0.0,1.0,216847.4195882677,0.0,1.0,0.17343567466022677,0.0,0.0,0.0
simala,1,40.15128054620814,10.4922084943613,1.0,1.0,1.0,1.0,0.0,0.0,0.0,240569.2009042173,0.0,0.0,0.2086618758257419,0.0,0.0,0.0
simaxis,1,41.192208834557775,10.421459689003424,0.0,0.0,0.0,0.0,0.0,1.0,1.0,136652.45858371496,1.0,1.0,0.054348335004683376,0.0,0.0,0.0
simbario,1,40.92885078058727,13.598298293098274,0.0,0.0,1.0,1.0,0.0,1.0,0.0,446003.5452326608,1.0,0.0,0.5137262992446439,0.0,0.0,0.0
sinalunga,1,41.78339853679487,11.386311951503115,0.0,0.0,1.0,1.0,0.0,1.0,0.0,334656.06474585866,1.0,0.0,0.348378314004424,0.0,0.0,0.0
sinic,1,43.39012801384807,13.447867024628431,1.0,1.0,0.0,0.0,0.457005767498263,0.0,1.0,229739.14614903228,0.0,1.0,0.19257953856959395,0.5035080603696841,0.0,0.5318440782365792
sinigo,1,42.149667754399225,10.090017309714746,1.0,1.0,1.0,1.0,0.0,0.0,0.0,256132.719628782,0.0,0.0,0.2317732785544299,0.0,0.0,0.0
sinopoli,1,43.71699566097254,11.781116467348978,0.0,0.0,0.0,0.0,0.5719803197584141,1.0,1.0,107996.59557336074,1.0,1.0,0.011795156492095248,0.6301817654244055,0.24066020299091614,0.24066020299091614
siracusa,2,42.22197419742213,11.531922813881412,2.0,1.0,0.0,0.0,0.0,0.0,1.0,390739.2038333091,0.0,1.0,0.4316602527920385,0.0,0.0,0.0
sirmione,1,42.50083328697172,11.96164144454722,0.0,0.0,0.0,0.0,0.5097114234313078,1.0,1.0,382725.90008010354,1.0,1.0,0.4197607142940167,0.5615767423791735,0.6867242120415787,0.6867242120415787
siror,1,41.79740526691818,12.834316500259996,1.0,1.0,1.0,1.0,0.6460951565282497,0.0,0.0,241494.56480120608,0.0,0.0,0.21003601608749006,0.7118381040541745,0.0,0.0
sirta,1,42.46591743416498,10.74604405001624,0.0,0.0,1.0,1.0,0.0,1.0,0.0,124002.55747423603,1.0,0.0,0.035563575324483135,0.0,0.0,0.0
sissa,1,43.18918146311822,10.599669709395094,1.0,1.0,1.0,1.0,0.4402621741328256,0.0,0.0,229661.63347852963,0.0,0.0,0.19246443435850474,0.4850607347151295,0.0,0.0
sissa trecasali,1,42.36497162300245,11.259142494867833,1.0,1.0,0.0,0.0,0.0,0.0,1.0,251896.395434262,0.0,1.0,0.22548245214932497,0.0,0.0,0.0
sistiana,1,41.32800280847072,12.977768671350216,1.0,1.0,0.0,0.0,0.0,0.0,1.0,412915.6143535102,0.0,1.0,0.4645916202854403,0.0,0.0,0.0
sitagliacciu,1,43.75434238311402,10.215593161575155,0.0,0.0,0.0,0.0,0.0,1.0,1.0,168729.41974980157,1.0,1.0,0.10198175138961771,0.0,0.0,0.0
siviano,1,43.58346775663147,12.977953559797063,1.0,1.0,0.0,0.0,0.3911645680879296,0.0,1.0,163273.76146173844,0.0,1.0,0.09388024696269653,0.43096723711270724,0.0,0.4155862002282084
siziano,1,41.61044575336065,13.56121022845408,1.0,1.0,0.0,0.0,0.5609307844557851,0.0,1.0,303621.6282032855,0.0,1.0,0.3022930183790043,0.6180078926116642,0.0,0.6343475099122269
soanne,1,40.34786808102373,11.212879135377,0.0,0.0,0.0,0.0,0.0,1.0,1.0,491946.6412251888,1.0,1.0,0.5819505493565532,0.0,0.0,0.0
soiano,1,41.6805382167324,13.875606868456153,0.0,0.0,0.0,0.0,0.8058672976872866,1.0,1.0,183875.57406250684,1.0,1.0,0.12447337929888258,0.8878677444162162,0.5226279113144471,0.5226279113144471
solara,1,43.047559577509936,13.573217975152492,0.0,0.0,1.0,1.0,0.6381767000499993,1.0,0.0,589052.7601516969,1.0,0.0,0.7261504993581019,0.7031139107375097,0.8466679694683332,0.0
solaro,1,43.92987538314677,12.990687080320631,1.0,1.0,0.0,0.0,0.0,0.0,1.0,236194.3359434853,0.0,1.0,0.20216532014444102,0.0,0.0,0.0
solbiate,2,41.79172673176457,10.838977772887635,0.0,0.0,1.0,0.5,0.0,1.0,0.5,162310.99765077507,1.0,0.5,0.09245056884417047,0.0,0.0,0.0
solbiate arno,1,43.84005062901088,10.151136887248985,1.0,1.0,0.0,0.0,0.0,0.0,1.0,416908.1127732055,0.0,1.0,0.4705203720352352,0.0,0.0,0.0
solbiate olona,1,41.57454208110977,11.893742637500086,0.0,0.0,0.0,0.0,0.0,1.0,1.0,120412.04927416227,1.0,1.0,0.03023176813607483,0.0,0.0,0.0
soleminis,1,43.995570448133165,11.306556997703645,0.0,0.0,1.0,1.0,0.4894746338465002,1.0,0.0,388371.3400261707,1.0,0.0,0.4281440393301634,0.5392807728387133,0.6852356633991274,0.0
solferino,1,40.7263908672057,13.633802245334511,1.0,1.0,1.0,1.0,0.0,0.0,0.0,115553.90528637376,0.0,0.0,0.02301755622148256,0.0,0.0,0.0
solignano,2,41.091558405615274,12.728678555404777,2.0,1.0,2.0,1.0,0.0,0.0,0.0,391801.2231169527,0.0,0.0,0.43323732259253156,0.0,0.0,0.0
somaggia,1,40.16766086686503,11.676731503608485,2.0,2.0,0.0,0.0,0.0,0.0,1.0,449877.6941865352,0.0,1.0,0.5194793052510939,0.0,0.0,0.0
somano,1,43.516248018209,11.618065612460526,0.0,0.0,1.0,1.0,0.5859877866452249,1.0,0.0,110596.20024308328,1.0,0.0,0.01565549884273009,0.6456145520202496,0.263265975965173,0.0
somma lombardo,3,42.576541486551925,11.613728464940065,3.0,1.0,3.0,1.0,0.5985035051425949,0.0,0.0,201169.4632501797,0.0,0.0,0.150154335182642,0.6594037984432014,0.0,0.0
somma vesuviana,1,40.39406029387413,12.242627414002728,1.0,1.0,0.0,0.0,0.0,0.0,1.0,438153.2123062842,0.0,1.0,0.5020687679995145,0.0,0.0,0.0
sommacolonia,1,40.5648941734926,12.283509667357905,1.0,1.0,0.0,0.0,0.0,0.0,1.0,179075.3830794782,0.0,1.0,0.11734522602283128,0.0,0.0,0.0
sommariva del bosco,1,42.38142289004125,13.48881811599558,1.0,1.0,0.0,0.0,0.7607808572548502,0.0,1.0,251655.01931155744,0.0,1.0,0.22512401516090091,0.8381935656954944,0.0,0.617156649075739
sommati,1,41.80743466053696,10.769644151548558,1.0,1.0,0.0,0.0,0.0,0.0,1.0,543786.7498968304,0.0,1.0,0.6589317031825348,0.0,0.0,0.0
sondalo,1,43.256267623805066,12.424438399411892,1.0,1.0,1.0,1.0,0.7543672381298968,0.0,0.0,198935.9786881301,0.0,0.0,0.1468376712510876,0.8311273333736726,0.0,0.0
sondrio,2,41.641153571955215,10.421660557759509,1.0,0.5,0.0,0.0,0.0,0.5,1.0,177897.25506958575,0.5,1.0,0.11559573791641763,0.0,0.0,0.0
sonnino,1,41.08139436198234,13.291040972129329,1.0,1.0,1.0,1.0,0.0,0.0,0.0,103145.98721219334,0.0,0.0,0.004592134778429633,0.0,0.0,0.0
sonnino scalo,1,42.80695309550903,12.225858549395287,1.0,1.0,1.0,1.0,0.7312079591927229,0.0,0.0,115036.07095264016,0.0,0.0,0.022248586296013877,0.8056114986807084,0.0,0.0
soprana,1,43.36988851437343,10.444591309868436,1.0,1.0,0.0,0.0,0.2822712718362826,0.0,1.0,200890.016673962,0.0,1.0,0.14973936460443169,0.31099358189371357,0.0,0.4478690804304852
sopraponte,1,43.3145996398504,10.52637630820604,0.0,0.0,0.0,0.0,0.3231841822334506,1.0,1.0,182703.4492150587,1.0,1.0,0.12273280572570217,0.35606955603497,0.4335060544943362,0.4335060544943362
sora,1,42.15108311117844,10.238176552009984,1.0,1.0,0.0,0.0,0.0,0.0,1.0,468403.8157950599,0.0,1.0,0.5469900928225103,0.0,0.0,0.0
sorano,1,42.879321246999815,13.335237235491448,0.0,0.0,1.0,1.0,0.8507553913990091,1.0,0.0,337962.9912518421,1.0,0.0,0.3532890100768569,0.9373233937884484,0.7224651949424776,0.0
soranzen,1,40.9439023084778,11.139167956266856,0.0,0.0,0.0,0.0,0.0,1.0,1.0,101764.22775696068,1.0,1.0,0.0025402595046426783,0.0,0.0,0.0
sorbo san basile,1,41.40280930972291,10.86703084528794,1.0,1.0,0.0,0.0,0.0,0.0,1.0,158452.5638180274,0.0,1.0,0.08672089936590019,0.0,0.0,0.0
sordevolo,1,41.98901726379388,10.241607475171708,0.0,0.0,0.0,0.0,0.0,1.0,1.0,547119.4362341927,1.0,1.0,0.6638806519051399,0.0,0.0,0.0
sorgane,1,40.7191912539803,11.871032923830318,0.0,0.0,1.0,1.0,0.0,1.0,0.0,296434.8815886696,1.0,0.0,0.29162089478928765,0.0,0.0,0.0
sorgono,1,41.63524564956926,11.27023255847874,0.0,0.0,0.0,0.0,0.0,1.0,1.0,193624.0002512635,1.0,1.0,0.13894952750202907,0.0,0.0,0.0
sorianello,1,42.54667872866883,12.455734339040248,0.0,0.0,0.0,0.0,0.6033449475330528,1.0,1.0,237161.0126614378,1.0,1.0,0.20360080882360357,0.6647378783187258,0.5716943958849859,0.5716943958849859
sorso,1,42.27016339304623,12.757859876549064,1.0,1.0,0.0,0.0,0.6459628945002384,0.0,1.0,105398.36358668488,0.0,1.0,0.007936852538513926,0.7116923837987189,0.0,0.21895403705730926
sossai,1,41.41795820313012,13.251811934588824,0.0,0.0,1.0,1.0,0.5747064627896691,1.0,0.0,169701.66213703423,1.0,0.0,0.10342550493654343,0.633185305177244,0.4620558364691342,0.0
sottoselva,1,43.63771801474351,10.760515065274824,1.0,1.0,1.0,1.0,0.7725965885406617,0.0,0.0,324653.9035291948,0.0,0.0,0.33352537617419387,0.8512115982120992,0.0,0.0
sovana,2,43.65390962732623,13.186933796940181,3.0,1.5,1.0,0.5,0.3707400965669684,0.0,0.5,286443.03366716235,0.0,0.5,0.2767832719223407,0.4084644881957931,0.0,0.4021219823644407
sovicille,1,42.28479673585166,13.453726311157538,1.0,1.0,0.0,0.0,0.8387479886463914,0.0,1.0,123746.46172261052,0.0,1.0,0.03518328008677564,0.9240941864129176,0.0,0.3606152971017034
spadafora,1,43.90034867883072,10.929158616385813,1.0,1.0,0.0,0.0,0.4586171820808074,0.0,1.0,255649.85332385928,0.0,1.0,0.231056235202301,0.5052834432830111,0.0,0.5621113070987914
sparone,1,40.77097402884947,11.210015841405646,0.0,0.0,0.0,0.0,0.0,1.0,1.0,297597.07261540694,1.0,1.0,0.2933467169084335,0.0,0.0,0.0
spartimento,1,43.43044494130223,10.255323968104454,1.0,1.0,1.0,1.0,0.0,0.0,0.0,591355.7176256006,0.0,0.0,0.7295703286774464,0.0,0.0,0.0
specchia gallone,1,41.723883370021134,11.327907808644932,1.0,1.0,0.0,0.0,0.0,0.0,1.0,107075.9045766963,0.0,1.0,0.01042795536045114,0.0,0.0,0.0
specchia tarantina,1,40.89205056564751,12.10252411200148,1.0,1.0,1.0,1.0,0.0,0.0,0.0,578823.4522528301,0.0,0.0,0.7109602548722381,0.0,0.0,0.0
specchio,1,43.97355951495627,12.794907694815516,0.0,0.0,0.0,0.0,0.0,1.0,1.0,111800.08009871046,1.0,1.0,0.01744322774085128,0.0,0.0,0.0
spello,1,41.04993781886591,10.98124199194392,0.0,0.0,0.0,0.0,0.0,1.0,1.0,229727.633851416,1.0,1.0,0.19256244312021317,0.0,0.0,0.0
spercenigo,1,41.96047694450713,10.115431653344498,1.0,1.0,1.0,1.0,0.0,0.0,0.0,113555.55700280164,0.0,0.0,0.020050063279097873,0.0,0.0,0.0
sperone,1,40.41882062744968,12.86698553164031,1.0,1.0,1.0,1.0,0.0,0.0,0.0,267800.9376367972,0.0,0.0,0.2491002654834035,0.0,0.0,0.0
spezzano,1,42.56601792502501,11.039312551761196,0.0,0.0,0.0,0.0,0.0,1.0,1.0,105120.4445926392,1.0,1.0,0.007524150378352455,0.0,0.0,0.0
spezzano albanese terme,1,41.687312714155325,11.644084301062184,0.0,0.0,0.0,0.0,0.0,1.0,1.0,299560.52436307207,1.0,1.0,0.2962623894424995,0.0,0.0,0.0
spezzano della sila,1,40.96060638408806,11.294098454948152,0.0,0.0,1.0,1.0,0.0,1.0,0.0,389012.0072233525,1.0,0.0,0.42909541272272134,0.0,0.0,0.0
spianate,1,43.72010735155265,10.471625247281136,1.0,1.0,1.0,1.0,0.5360555376906363,0.0,0.0,374127.623031424,0.0,0.0,0.40699250633528433,0.5906014830197219,0.0,0.0
spiazzo,1,42.47236249265996,10.269695464814728,1.0,1.0,1.0,1.0,0.0,0.0,0.0,195690.2783979412,0.0,0.0,0.14201789444670862,0.0,0.0,0.0
spiazzo rendena,1,42.48516979619844,11.336199862675077,0.0,0.0,1.0,1.0,0.3713451907259249,1.0,0.0,245630.49766202708,1.0,0.0,0.21617776408785572,0.4091311532752845,0.5282211862730709,0.0
spigno saturnia,2,42.16952829380498,11.23481386055819,1.0,0.5,0.0,0.0,0.0,0.5,1.0,476678.39685823745,0.5,1.0,0.5592776210316956,0.0,0.0,0.0
spigno saturnia inferiore,1,40.5129197892151,11.060723500521291,1.0,1.0,0.0,0.0,0.0,0.0,1.0,376215.7192195441,0.0,1.0,0.41009327247910704,0.0,0.0,0.0
spinea,1,43.52052541373457,13.551014037655946,1.0,1.0,0.0,0.0,0.3807588013241414,0.0,1.0,524812.5046225439,0.0,1.0,0.6307554641348188,0.4195026390430248,0.0,0.7319901649231498
spinelli,1,42.83560002500633,13.294977847649198,0.0,0.0,0.0,0.0,0.7993927558228064,1.0,1.0,198712.0764150913,1.0,1.0,0.146505182454971,0.8807343902053656,0.5479297575776896,0.5479297575776896
spinetta,1,43.85148197600724,12.357883212372988,1.0,1.0,0.0,0.0,0.8003112588732223,0.0,1.0,246623.3894306362,0.0,1.0,0.21765218140545795,0.8817463548724424,0.0,0.6171598173760806
spinetta marengo,1,43.52586705951823,12.55479637953269,1.0,1.0,1.0,1.0,0.8119529267087222,0.0,0.0,299109.31586820114,0.0,0.0,0.2955923570787315,0.8945726122376582,0.0,0.0
spinges,1,43.9256856996881,10.389506916432016,1.0,1.0,0.0,0.0,0.8435113007806107,0.0,1.0,209793.4785027324,0.0,1.0,0.16296076367528792,0.929342185944226,0.0,0.571820927601872
spino,1,41.6367865751426,12.176720463767817,1.0,1.0,0.0,0.0,0.0,0.0,1.0,358739.55716640764,0.0,1.0,0.3841416463391676,0.0,0.0,0.0
spirito santo,1,42.1632482831923,10.395484620214605,0.0,0.0,0.0,0.0,0.0,1.0,1.0,167864.00894346402,1.0,1.0,0.10069663983965328,0.0,0.0,0.0
spresiano,1,40.88399263009454,12.003987346448785,0.0,0.0,0.0,0.0,0.0,1.0,1.0,256721.93633475533,1.0,1.0,0.23264824936451586,0.0,0.0,0.0
sprumaro,1,42.95422816253423,11.175666387562265,1.0,1.0,0.0,0.0,0.5733863594226034,0.0,1.0,230539.00275090343,0.0,1.0,0.19376730390583932,0.6317308756424106,0.0,0.5575586650929774
squillace lido,1,40.92456136803939,13.555966554225328,1.0,1.0,1.0,1.0,0.0,0.0,0.0,134548.49567945665,0.0,0.0,0.05122400721820501,0.0,0.0,0.0
squillani,1,43.01448752233743,13.461497248371298,0.0,0.0,1.0,1.0,0.6906390865140039,1.0,0.0,172077.29509062908,1.0,0.0,0.10695325536996018,0.7609145695682675,0.4842006658437013,0.0
st. anton,1,42.90436533489065,13.903408317850138,0.0,0.0,1.0,1.0,0.2966576234601397,1.0,0.0,299659.54371783324,1.0,0.0,0.29640943049576773,0.3268438063702615,0.5551823578531483,0.0
st. gertraud,1,42.56193317256885,11.037796684272305,0.0,0.0,0.0,0.0,0.0,1.0,1.0,212275.86427022243,1.0,1.0,0.16664703913880974,0.0,0.0,0.0
st. jakob/bozen,1,43.626613187808,10.764968516304483,1.0,1.0,0.0,0.0,0.7826802993964989,0.0,1.0,241419.8033104637,0.0,1.0,0.20992499730364544,0.8623213698067664,0.0,0.607789337077061
st. justina/eppan,2,42.15084818536758,11.098881161642574,2.0,1.0,0.0,0.0,0.0,0.0,1.0,192860.33535191935,0.0,1.0,0.137815505861367,0.0,0.0,0.0
st. kassia,1,42.41558120057909,12.423087346489496,0.0,0.0,0.0,0.0,0.636582180144281,1.0,1.0,221948.5003501525,1.0,1.0,0.18101064108818535,0.7013571416066866,0.5578264161793375,0.5578264161793375
st. michael/eppan,2,42.27140529962449,11.069722071090235,1.0,0.5,2.0,1.0,0.0,0.5,0.0,392798.0703049757,0.5,0.0,0.43471761360056677,0.0,0.0,0.0
st. nikolaus i. eggen,1,43.224805119172245,12.993038761534631,0.0,0.0,1.0,1.0,0.5203385089288027,1.0,0.0,134296.5618696186,1.0,0.0,0.05084989235104776,0.5732851793109828,0.36606748393801847,0.0
st. oswald,1,43.44055877339774,12.891257212833937,1.0,1.0,1.0,1.0,0.5620924307201158,0.0,0.0,188623.3493633308,0.0,0.0,0.1315236967100392,0.6192877413553479,0.0,0.0
st. valentin a. d. h.,1,41.95296451773372,11.035554967882018,1.0,1.0,0.0,0.0,0.0,0.0,1.0,276233.0532816483,0.0,1.0,0.26162172826902913,0.0,0.0,0.0
st. walburg i. antholz,1,41.02080849606239,12.402230624242517,0.0,0.0,0.0,0.0,0.0,1.0,1.0,282958.85602986964,1.0,1.0,0.27160936273259784,0.0,0.0,0.0
st.jakob in ahrnta,1,40.45953236431516,12.322899464571222,1.0,1.0,0.0,0.0,0.0,0.0,1.0,281381.1675384331,0.0,1.0,0.2692665381598709,0.0,0.0,0.0
st.lugan,1,43.66907226631072,11.626362149437888,1.0,1.0,1.0,1.0,0.875696641751598,0.0,0.0,165730.98739264763,0.0,0.0,0.09752916075203025,0.9648025231153545,0.0,0.0
st.magdalen,2,41.58598459383677,12.248842458747266,0.0,0.0,0.0,0.0,0.0,1.0,1.0,187683.58448816475,1.0,1.0,0.13012817138671,0.0,0.0,0.0
staffarda,1,43.30486950310088,10.910530143277567,1.0,1.0,1.0,1.0,0.5075295437512287,0.0,0.0,321120.35374521994,0.0,0.0,0.3282781506871698,0.5591728471029923,0.0,0.0
staffolo,1,41.75494883004165,13.198241264968916,0.0,0.0,0.0,0.0,0.578567577199094,1.0,1.0,269350.83390942536,1.0,1.0,0.2514018193658083,0.6374393045037676,0.6039462549994169,0.6039462549994169
staggiano,2,42.43730958547091,12.109833352942598,1.0,0.5,1.0,0.5,0.4237089101266468,0.5,0.5,247297.7636865856,0.5,0.5,0.218653608865079,0.46682310524676607,0.3848065588019346,0.3848065588019346
staletti,2,42.60884582161508,10.771031534508028,1.0,0.5,1.0,0.5,0.0,0.5,0.5,235651.1225011496,0.5,0.5,0.2013586629317863,0.0,0.0,0.0
stallavena,1,43.72912857628312,11.00228516568859,1.0,1.0,1.0,1.0,0.3342145437286711,0.0,0.0,303126.762346972,0.0,0.0,0.3015581560188693,0.3682223040233332,0.0,0.0
stange,1,42.62977730870986,13.580266891744856,1.0,1.0,0.0,0.0,0.81384938002873,0.0,1.0,286297.3369793601,0.0,1.0,0.2765669162968793,0.8966620377999787,0.0,0.6653739975479901
starza vecchia,1,41.60131947364303,12.19950768462484,1.0,1.0,0.0,0.0,0.0,0.0,1.0,273655.66930282384,0.0,1.0,0.2577943830410465,0.0,0.0,0.0
stava,2,41.08853658082542,12.439319474672121,1.0,0.5,0.0,0.0,0.0,0.5,1.0,179200.74009644426,0.5,1.0,0.1175313777893593,0.0,0.0,0.0
stazione di allerona,2,41.21183637452618,12.127959571965647,1.0,0.5,1.0,0.5,0.0,0.5,0.5,324779.7429539298,0.5,0.5,0.33371224430316054,0.0,0.0,0.0
stazione di mongrassano,1,40.61870121251165,11.926751074646152,0.0,0.0,1.0,1.0,0.0,1.0,0.0,248484.6231326276,1.0,0.0,0.2204160629171007,0.0,0.0,0.0
stazione morrovalle,1,42.7750316813963,11.578516279624129,0.0,0.0,1.0,1.0,0.8026751262160885,1.0,0.0,270349.4085470647,1.0,0.0,0.25288467558962036,0.8843507558350239,0.6459541073028053,0.0
stazzu bruciatu,2,42.03050993237416,12.356304839403093,1.0,0.5,0.0,0.0,0.5208213730776055,0.5,1.0,160480.58567454957,0.5,1.0,0.08973245675842526,0.573817176953631,0.30699024720942375,0.4341497711198362
stazzu mesu,1,42.28748908490875,12.351077443448792,0.0,0.0,1.0,1.0,0.5703942338029112,1.0,0.0,195018.6509977376,1.0,0.0,0.141020545993288,0.6284342884343304,0.5063335349971922,0.0
steccato di cutro,1,43.04281922417558,10.599451195546209,1.0,1.0,0.0,0.0,0.5878577782699398,0.0,1.0,255717.7285779952,0.0,1.0,0.23115702811175864,0.6476748232965226,0.0,0.5908041451974886
steckholz,1,43.11966311642164,13.852630801024407,0.0,0.0,0.0,0.0,0.0,1.0,1.0,289542.0682718464,1.0,1.0,0.2813852541659799,0.0,0.0,0.0
steineg,1,40.43772161934392,11.081876422466037,1.0,1.0,1.0,1.0,0.0,0.0,0.0,136883.2813867929,0.0,0.0,0.05469110060000333,0.0,0.0,0.0
stella,1,43.30871482663205,13.331476167191958,1.0,1.0,0.0,0.0,0.4288306273718019,0.0,1.0,101002.624487225,0.0,1.0,0.0014092993279722623,0.4724659791430562,0.0,0.12010887019530338
stelvio,1,43.96257094868872,11.111564503951024,0.0,0.0,0.0,0.0,0.7147425306938531,1.0,1.0,176541.1733768038,1.0,1.0,0.11358199342267296,0.787470642358467,0.49640908409819634,0.49640908409819634
stern,1,42.59283670979423,11.65277791521119,1.0,1.0,1.0,1.0,0.5888702463861577,0.0,0.0,104809.1155489832,0.0,0.0,0.007061835201662071,0.6487903143770263,0.0,0.0
sterpito di sotto,1,41.33698549662853,13.839373706954074,0.0,0.0,1.0,1.0,0.6896716151240603,1.0,0.0,517131.5655424135,1.0,0.0,0.6193494781520199,0.759848653823527,0.8198344287956597,0.0
sticciano scalo,1,41.81583533219144,11.206648966524597,1.0,1.0,0.0,0.0,0.0,0.0,1.0,109207.26802701456,0.0,1.0,0.013592972213854849,0.0,0.0,0.0
stienta,1,41.35588334876624,11.419205677125492,1.0,1.0,0.0,0.0,0.0,0.0,1.0,289787.3843052174,0.0,1.0,0.2817495418147681,0.0,0.0,0.0
stifone,1,40.14691275562366,13.195850101027885,1.0,1.0,1.0,1.0,0.0,0.0,0.0,294963.9662840726,0.0,0.0,0.289436625499935,0.0,0.0,0.0
stimigliano stazione,1,42.90472448800006,12.72914848705479,0.0,0.0,1.0,1.0,0.3585432132120923,1.0,0.0,141790.0712307338,1.0,0.0,0.061977550290160145,0.395026519755729,0.3605749670035374,0.0
stintino,1,43.86885282723307,11.7546215254015,0.0,0.0,0.0,0.0,0.8796341232132152,1.0,1.0,142016.70291664457,1.0,1.0,0.06231409219028318,0.9691406601684892,0.43216863527967364,0.43216863527967364
stornarella,1,43.77453468259398,12.773867623856107,1.0,1.0,1.0,1.0,0.6771585731968726,0.0,0.0,108877.18539370626,0.0,0.0,0.0131028084657242,0.7460623563232295,0.0,0.0
storo,1,43.48318868935245,12.050999599175718,1.0,1.0,1.0,1.0,0.7917917531271723,0.0,0.0,316203.624613996,0.0,0.0,0.32097694142526706,0.8723599529524309,0.0,0.0
stra,1,42.05373798850328,12.602426093008416,1.0,1.0,0.0,0.0,0.4519792630620675,0.0,1.0,202956.21532123,0.0,1.0,0.15280761349464636,0.49797008759318506,0.0,0.49508999401181775
stramentizzo,2,43.288868874741766,12.295931899803005,2.0,1.0,1.0,0.5,0.7517427679924901,0.0,0.5,111482.79309381152,0.0,0.5,0.016972065153484407,0.8282358121668011,0.0,0.2004639161660056
strasatti di marsala,1,43.43120374913036,10.232604482265604,1.0,1.0,1.0,1.0,0.0,0.0,0.0,293891.3529236049,0.0,0.0,0.28784382378300616,0.0,0.0,0.0
strela,1,41.03561709917256,10.211306745458888,1.0,1.0,1.0,1.0,0.0,0.0,0.0,407861.9924860608,0.0,0.0,0.4570871290271247,0.0,0.0,0.0
