codice_cliente,next_best_action,nba_expected_value,priority_score,nba_reason,churn_score_model,cross_sell_score,clv_stimato,potenziale_crescita,engagement_score,satisfaction_score,reclami_totali,mesi_da_ultima_visita,multi_polizza_flag,valore_atteso_euro
14220,Retention (anti-churn),52.924082556829056,52.924082556829056,Alto rischio di abbandono su cliente di elevato valore. Contatto prioritario consigliato per prevenire la perdita.,0.02,0.41,2145,43.3,30.5,47.9,2,8.3,1,53
15230,Engagement (riattivazione soft),51.53054474426931,51.53054474426931,Relazione da rafforzare prima di azioni commerciali. Consigliato engagement leggero.,0.01,0.89,6165,67.3,51.9,93.3,0,3.9,1,52
13274,Engagement (riattivazione soft),51.99940658489427,51.99940658489427,Relazione da rafforzare prima di azioni commerciali. Consigliato engagement leggero.,0.06,0.84,272,62.2,55.4,85.0,0,9.4,0,52
13683,Engagement (riattivazione soft),52.104143265481646,52.104143265481646,Relazione da rafforzare prima di azioni commerciali. Consigliato engagement leggero.,0.0,0.92,5781,59.6,52.4,67.3,1,9.8,1,52
15261,Retention (anti-churn),51.979324718914036,51.979324718914036,Alto rischio di abbandono su cliente di elevato valore. Contatto prioritario consigliato per prevenire la perdita.,0.01,0.71,7049,68.1,44.8,79.3,0,4.2,1,52
14291,Retention (anti-churn),51.65660890022032,51.65660890022032,Alto rischio di abbandono su cliente di elevato valore. Contatto prioritario consigliato per prevenire la perdita.,0.01,0.71,4077,44.9,47.8,85.0,0,6.4,1,52
16205,Retention (anti-churn),52.01920286910532,52.01920286910532,Alto rischio di abbandono su cliente di elevato valore. Contatto prioritario consigliato per prevenire la perdita.,0.01,0.51,8020,62.5,31.4,77.5,1,4.8,1,52
10852,Retention (anti-churn),51.47746687143774,51.47746687143774,Alto rischio di abbandono su cliente di elevato valore. Contatto prioritario consigliato per prevenire la perdita.,0.02,0.13,2784,67.3,28.7,91.0,0,12.9,1,51
12060,Retention (anti-churn),51.12626955178745,51.12626955178745,Alto rischio di abbandono su cliente di elevato valore. Contatto prioritario consigliato per prevenire la perdita.,0.01,0.44,3791,76.8,37.4,83.9,0,7.9,1,51
17141,Engagement (riattivazione soft),50.727892743233866,50.727892743233866,Relazione da rafforzare prima di azioni commerciali. Consigliato engagement leggero.,0.0,0.8,14169,67.6,50.9,92.5,0,7.8,1,51
18590,Retention (anti-churn),50.70135088844472,50.70135088844472,Alto rischio di abbandono su cliente di elevato valore. Contatto prioritario consigliato per prevenire la perdita.,0.01,0.55,3689,54.2,29.3,65.6,1,6.3,1,51
9639,Engagement (riattivazione soft),50.688428901412976,50.688428901412976,Relazione da rafforzare prima di azioni commerciali. Consigliato engagement leggero.,0.01,0.76,4080,66.6,51.0,88.9,0,10.4,1,51
9551,Retention (anti-churn),50.97369215400516,50.97369215400516,Alto rischio di abbandono su cliente di elevato valore. Contatto prioritario consigliato per prevenire la perdita.,0.01,0.62,4089,54.2,40.2,70.6,1,18.3,1,51
10304,Engagement (riattivazione soft),51.42554726451555,51.42554726451555,Relazione da rafforzare prima di azioni commerciali. Consigliato engagement leggero.,0.01,0.61,2452,57.5,51.8,91.0,0,7.2,1,51
16752,Retention (anti-churn),51.37168257235508,51.37168257235508,Alto rischio di abbandono su cliente di elevato valore. Contatto prioritario consigliato per prevenire la perdita.,0.06,0.23,814,69.6,39.4,96.5,0,20.5,0,51
13757,Engagement (riattivazione soft),50.591556772859654,50.591556772859654,Relazione da rafforzare prima di azioni commerciali. Consigliato engagement leggero.,0.01,0.91,4766,53.4,51.0,60.6,1,4.1,1,51
19055,Engagement (riattivazione soft),50.43048719952597,50.43048719952597,Relazione da rafforzare prima di azioni commerciali. Consigliato engagement leggero.,0.07,0.78,76,60.1,54.5,88.4,0,15.2,0,50
19283,Engagement (riattivazione soft),50.33256807166039,50.33256807166039,Relazione da rafforzare prima di azioni commerciali. Consigliato engagement leggero.,0.01,0.78,5327,80.8,50.8,83.6,0,12.5,1,50
11932,Engagement (riattivazione soft),50.34360448875625,50.34360448875625,Relazione da rafforzare prima di azioni commerciali. Consigliato engagement leggero.,0.01,0.74,4791,59.8,50.7,94.7,0,12.9,1,50
18681,Engagement (riattivazione soft),50.45560225478609,50.45560225478609,Relazione da rafforzare prima di azioni commerciali. Consigliato engagement leggero.,0.01,0.65,3832,56.3,51.1,74.8,1,17.2,1,50
9799,Retention (anti-churn),50.16320325639872,50.16320325639872,Alto rischio di abbandono su cliente di elevato valore. Contatto prioritario consigliato per prevenire la perdita.,0.01,0.45,5595,59.6,33.6,88.0,0,7.8,1,50
14006,Engagement (riattivazione soft),50.07757901542386,50.07757901542386,Relazione da rafforzare prima di azioni commerciali. Consigliato engagement leggero.,0.01,0.56,4405,58.2,50.6,88.9,0,9.9,1,50
16552,Engagement (riattivazione soft),50.00382056502012,50.00382056502012,Relazione da rafforzare prima di azioni commerciali. Consigliato engagement leggero.,0.0,0.76,7397,58.7,50.3,60.3,2,7.3,1,50
15773,Cross-sell (nuova polizza),49.577263842585,49.577263842585,Cliente con alta propensione all’acquisto e potenziale di crescita. Opportunità di cross-selling mirata.,0.13,0.72,77,69.2,56.0,85.9,0,21.0,0,50
15833,Retention (anti-churn),49.77460168770265,49.77460168770265,Alto rischio di abbandono su cliente di elevato valore. Contatto prioritario consigliato per prevenire la perdita.,0.02,0.3,2800,64.6,36.0,83.7,0,6.7,1,50
11944,Retention (anti-churn),49.90301958482182,49.90301958482182,Alto rischio di abbandono su cliente di elevato valore. Contatto prioritario consigliato per prevenire la perdita.,0.01,0.76,5292,69.5,46.7,71.4,1,13.3,1,50
17249,Engagement (riattivazione soft),49.958869230189805,49.958869230189805,Relazione da rafforzare prima di azioni commerciali. Consigliato engagement leggero.,0.01,0.65,4245,71.4,50.6,90.1,0,4.8,1,50
15970,Retention (anti-churn),50.0341642113592,50.0341642113592,Alto rischio di abbandono su cliente di elevato valore. Contatto prioritario consigliato per prevenire la perdita.,0.01,0.36,3507,75.2,36.0,84.0,0,6.0,1,50
12634,Engagement (riattivazione soft),49.26338811407531,49.26338811407531,Relazione da rafforzare prima di azioni commerciali. Consigliato engagement leggero.,0.0,0.85,10970,64.2,49.5,81.9,0,6.3,1,49
13466,Retention (anti-churn),48.87769057403244,48.87769057403244,Alto rischio di abbandono su cliente di elevato valore. Contatto prioritario consigliato per prevenire la perdita.,0.02,0.15,2482,61.7,28.2,86.1,0,19.5,1,49
19166,Retention (anti-churn),49.16466780937156,49.16466780937156,Alto rischio di abbandono su cliente di elevato valore. Contatto prioritario consigliato per prevenire la perdita.,0.08,0.02,617,69.5,7.8,79.6,0,9.0,0,49
14902,Engagement (riattivazione soft),48.973490240338016,48.973490240338016,Relazione da rafforzare prima di azioni commerciali. Consigliato engagement leggero.,0.01,0.9,2573,56.9,49.3,71.9,1,4.1,1,49
10081,Retention (anti-churn),48.26882115331439,48.26882115331439,Alto rischio di abbandono su cliente di elevato valore. Contatto prioritario consigliato per prevenire la perdita.,0.01,0.31,3322,65.8,33.1,84.7,0,10.1,1,48
19470,Engagement (riattivazione soft),48.13235309495079,48.13235309495079,Relazione da rafforzare prima di azioni commerciali. Consigliato engagement leggero.,0.08,0.54,228,76.8,52.2,92.3,0,16.2,0,48
15993,Engagement (riattivazione soft),48.4708517238165,48.4708517238165,Relazione da rafforzare prima di azioni commerciali. Consigliato engagement leggero.,0.01,0.64,3284,72.7,49.2,87.3,0,6.3,1,48
13075,Engagement (riattivazione soft),47.718739476007535,47.718739476007535,Relazione da rafforzare prima di azioni commerciali. Consigliato engagement leggero.,0.0,0.79,4032,63.8,47.9,94.4,0,5.4,1,48
15024,Engagement (riattivazione soft),47.88717971803184,47.88717971803184,Relazione da rafforzare prima di azioni commerciali. Consigliato engagement leggero.,0.01,0.79,4959,57.9,48.3,86.0,0,14.0,1,48
9516,Engagement (riattivazione soft),47.569625166816415,47.569625166816415,Relazione da rafforzare prima di azioni commerciali. Consigliato engagement leggero.,0.01,0.8,6638,57.7,47.9,79.7,0,5.8,1,48
14200,Retention (anti-churn),46.67833028068994,46.67833028068994,Alto rischio di abbandono su cliente di elevato valore. Contatto prioritario consigliato per prevenire la perdita.,0.02,0.36,2904,41.4,28.2,94.5,0,4.2,0,47
16182,Engagement (riattivazione soft),46.7400976023722,46.7400976023722,Relazione da rafforzare prima di azioni commerciali. Consigliato engagement leggero.,0.0,0.82,4904,57.5,46.9,69.5,1,4.8,1,47
17518,Retention (anti-churn),47.44035553067162,47.44035553067162,Alto rischio di abbandono su cliente di elevato valore. Contatto prioritario consigliato per prevenire la perdita.,0.01,0.6,5220,77.2,38.5,82.7,0,5.4,1,47
18249,Engagement (riattivazione soft),47.196788724330965,47.196788724330965,Relazione da rafforzare prima di azioni commerciali. Consigliato engagement leggero.,0.01,0.63,4933,71.1,47.7,79.0,0,6.0,1,47
16655,Engagement (riattivazione soft),47.21239319274751,47.21239319274751,Relazione da rafforzare prima di azioni commerciali. Consigliato engagement leggero.,0.07,0.67,285,63.5,50.7,84.0,0,8.1,0,47
13838,Retention (anti-churn),47.06180797866818,47.06180797866818,Alto rischio di abbandono su cliente di elevato valore. Contatto prioritario consigliato per prevenire la perdita.,0.01,0.44,4834,62.0,32.9,87.1,0,3.8,1,47
18084,Retention (anti-churn),46.937022082333776,46.937022082333776,Alto rischio di abbandono su cliente di elevato valore. Contatto prioritario consigliato per prevenire la perdita.,0.01,0.78,4758,76.5,45.6,71.3,1,4.1,1,47
14837,Cross-sell (nuova polizza),46.613751166701455,46.613751166701455,Cliente con alta propensione all’acquisto e potenziale di crescita. Opportunità di cross-selling mirata.,0.06,0.75,663,62.7,43.2,80.6,0,9.7,0,47
12455,Retention (anti-churn),47.00146946748787,47.00146946748787,Alto rischio di abbandono su cliente di elevato valore. Contatto prioritario consigliato per prevenire la perdita.,0.01,0.31,3229,51.7,41.0,90.4,0,9.8,1,47
16081,Engagement (riattivazione soft),46.66455329640161,46.66455329640161,Relazione da rafforzare prima di azioni commerciali. Consigliato engagement leggero.,0.08,0.67,345,63.6,50.6,84.0,0,11.7,0,47
14583,Engagement (riattivazione soft),47.15280812149157,47.15280812149157,Relazione da rafforzare prima di azioni commerciali. Consigliato engagement leggero.,0.01,0.63,5435,62.2,47.5,89.9,0,12.2,1,47
16424,Retention (anti-churn),47.21088150153658,47.21088150153658,Alto rischio di abbandono su cliente di elevato valore. Contatto prioritario consigliato per prevenire la perdita.,0.01,0.75,5560,76.3,47.2,80.9,0,4.1,1,47
16933,Engagement (riattivazione soft),46.2529228839465,46.2529228839465,Relazione da rafforzare prima di azioni commerciali. Consigliato engagement leggero.,0.0,0.62,2782,68.7,46.5,93.4,0,14.4,1,46
10711,Engagement (riattivazione soft),45.72239820238756,45.72239820238756,Relazione da rafforzare prima di azioni commerciali. Consigliato engagement leggero.,0.01,0.68,3346,76.3,46.3,83.7,0,15.0,1,46
16389,Retention (anti-churn),46.22767080966326,46.22767080966326,Alto rischio di abbandono su cliente di elevato valore. Contatto prioritario consigliato per prevenire la perdita.,0.02,0.21,2982,59.8,32.0,87.3,0,14.0,1,46
18645,Retention (anti-churn),46.39662942706497,46.39662942706497,Alto rischio di abbandono su cliente di elevato valore. Contatto prioritario consigliato per prevenire la perdita.,0.01,0.59,5369,59.0,30.8,50.0,2,9.4,1,46
17231,Retention (anti-churn),44.506042592164455,44.506042592164455,Alto rischio di abbandono su cliente di elevato valore. Contatto prioritario consigliato per prevenire la perdita.,0.01,0.62,3000,62.0,42.5,79.6,0,4.5,1,45
18599,Engagement (riattivazione soft),45.100206725023526,45.100206725023526,Relazione da rafforzare prima di azioni commerciali. Consigliato engagement leggero.,0.01,0.81,3444,68.5,45.5,91.0,0,6.3,1,45
17009,Engagement (riattivazione soft),44.75798851691837,44.75798851691837,Relazione da rafforzare prima di azioni commerciali. Consigliato engagement leggero.,0.01,0.72,3599,79.2,45.1,94.0,0,4.9,1,45
15102,Engagement (riattivazione soft),45.40880671173376,45.40880671173376,Relazione da rafforzare prima di azioni commerciali. Consigliato engagement leggero.,0.01,0.74,3367,64.6,46.0,89.0,0,11.4,1,45
13468,Engagement (riattivazione soft),45.153607501642576,45.153607501642576,Relazione da rafforzare prima di azioni commerciali. Consigliato engagement leggero.,0.01,0.84,3328,46.7,45.8,83.2,0,6.0,1,45
13855,Engagement (riattivazione soft),43.51006963181567,43.51006963181567,Relazione da rafforzare prima di azioni commerciali. Consigliato engagement leggero.,0.11,0.59,212,65.2,48.9,81.9,0,13.1,0,44
13809,Cross-sell (nuova polizza),43.92360322917457,43.92360322917457,Cliente con alta propensione all’acquisto e potenziale di crescita. Opportunità di cross-selling mirata.,0.04,0.59,651,74.7,33.7,78.9,0,6.7,0,44
10296,Cross-sell (nuova polizza),44.255189543053746,44.255189543053746,Cliente con alta propensione all’acquisto e potenziale di crescita. Opportunità di cross-selling mirata.,0.14,0.57,261,78.1,44.4,81.8,0,21.9,0,44
19479,Engagement (riattivazione soft),43.94964987163333,43.94964987163333,Relazione da rafforzare prima di azioni commerciali. Consigliato engagement leggero.,0.02,0.59,2478,79.5,44.7,91.6,0,17.8,1,44
15897,Retention (anti-churn),43.52716925349892,43.52716925349892,Alto rischio di abbandono su cliente di elevato valore. Contatto prioritario consigliato per prevenire la perdita.,0.12,0.16,369,71.9,30.4,84.9,0,23.7,0,44
9942,Retention (anti-churn),43.73535393922877,43.73535393922877,Alto rischio di abbandono su cliente di elevato valore. Contatto prioritario consigliato per prevenire la perdita.,0.04,0.5,1054,78.7,38.7,75.2,1,3.9,0,44
12821,Retention (anti-churn),43.16742970622033,43.16742970622033,Alto rischio di abbandono su cliente di elevato valore. Contatto prioritario consigliato per prevenire la perdita.,0.02,0.18,2564,62.7,31.6,86.2,0,11.5,1,43
9705,Cross-sell (nuova polizza),43.297785187119814,43.297785187119814,Cliente con alta propensione all’acquisto e potenziale di crescita. Opportunità di cross-selling mirata.,0.04,0.59,618,74.2,39.9,94.1,0,11.8,0,43
15522,Engagement (riattivazione soft),43.34769693198747,43.34769693198747,Relazione da rafforzare prima di azioni commerciali. Consigliato engagement leggero.,0.01,0.75,4789,55.5,43.7,68.4,1,7.1,1,43
17774,Retention (anti-churn),42.97084589129882,42.97084589129882,Alto rischio di abbandono su cliente di elevato valore. Contatto prioritario consigliato per prevenire la perdita.,0.03,0.22,1242,68.8,26.2,85.7,0,6.5,0,43
10381,Retention (anti-churn),42.53925887960971,42.53925887960971,Alto rischio di abbandono su cliente di elevato valore. Contatto prioritario consigliato per prevenire la perdita.,0.02,0.2,1991,56.3,30.8,83.0,0,12.7,1,43
9791,Engagement (riattivazione soft),42.50174429352669,42.50174429352669,Relazione da rafforzare prima di azioni commerciali. Consigliato engagement leggero.,0.01,0.48,5779,63.0,42.8,93.2,0,11.4,1,43
18791,Engagement (riattivazione soft),42.50652197181241,42.50652197181241,Relazione da rafforzare prima di azioni commerciali. Consigliato engagement leggero.,0.05,0.64,681,63.4,44.6,74.2,1,5.9,0,43
15050,Engagement (riattivazione soft),42.72734932946748,42.72734932946748,Relazione da rafforzare prima di azioni commerciali. Consigliato engagement leggero.,0.03,0.46,1106,67.6,44.3,85.5,1,6.6,0,43
11827,Retention (anti-churn),42.63579540069246,42.63579540069246,Alto rischio di abbandono su cliente di elevato valore. Contatto prioritario consigliato per prevenire la perdita.,0.25,0.47,174,79.9,53.7,82.8,0,23.7,0,43
10026,Engagement (riattivazione soft),42.26800687664204,42.26800687664204,Relazione da rafforzare prima di azioni commerciali. Consigliato engagement leggero.,0.0,0.37,3274,65.6,42.5,93.7,0,5.1,1,42
16114,Engagement (riattivazione soft),41.945979863839845,41.945979863839845,Relazione da rafforzare prima di azioni commerciali. Consigliato engagement leggero.,0.01,0.71,4383,75.2,42.3,75.5,0,4.3,1,42
9608,Cross-sell (nuova polizza),42.23431913682134,42.23431913682134,Cliente con alta propensione all’acquisto e potenziale di crescita. Opportunità di cross-selling mirata.,0.08,0.49,48,85.8,41.3,78.3,0,8.9,0,42
16127,Engagement (riattivazione soft),40.65621389553663,40.65621389553663,Relazione da rafforzare prima di azioni commerciali. Consigliato engagement leggero.,0.0,0.77,5777,67.1,40.8,75.1,1,8.4,1,41
16919,Retention (anti-churn),40.8291458456264,40.8291458456264,Alto rischio di abbandono su cliente di elevato valore. Contatto prioritario consigliato per prevenire la perdita.,0.01,0.44,3363,71.0,41.0,90.8,0,13.3,1,41
18439,Retention (anti-churn),40.92324521438661,40.92324521438661,Alto rischio di abbandono su cliente di elevato valore. Contatto prioritario consigliato per prevenire la perdita.,0.07,0.17,630,69.7,29.8,87.1,0,18.1,0,41
